class_id,reference_support,reference_recall,reference_f1,final_support,final_recall,final_f1,delta_final_recall_from_ref,delta_final_f1_from_ref,min_recall,first_collapse_period,first_collapse_recall,collapse_pattern,num_supported_periods,num_collapsed_periods,recall_slope_per_period,final_top_confusion_target,final_top_confusion_rate,first_collapse_top_confusion_target,first_collapse_top_confusion_rate
126,2112,0.8835227272727273,0.8988439306358381,2588,0.821483771251932,0.8720262510254306,-0.062038956020795344,-0.026817679610407485,0.7571251548946716,,,not_collapsed,9,0,-0.015169813799688587,60,0.02627511591962906,,
120,2918,0.907128169979438,0.90619650804519,1133,0.824360105913504,0.8361683079677709,-0.08276806406593407,-0.07002820007741917,0.8198236035279295,,,not_collapsed,9,0,-0.008890308711575527,119,0.06619593998234775,,
8,1574,0.8468869123252859,0.8807400066072019,1142,0.8266199649737302,0.8680459770114942,-0.020266947351555653,-0.012694029595707645,0.8071532141130981,,,not_collapsed,9,0,-0.0030582706015270028,172,0.03239929947460595,,
151,2021,0.776843146956952,0.7941325240263025,872,0.8337155963302753,0.6416593115622242,0.05687244937332325,-0.1524732124640783,0.776843146956952,,,not_collapsed,9,0,0.008359787004125669,93,0.011467889908256881,,
148,6812,0.8935701702877276,0.902312481470501,3728,0.835568669527897,0.8069948186528497,-0.05800150075983057,-0.0953176628176513,0.835568669527897,,,not_collapsed,9,0,-0.007313505758918794,133,0.06142703862660944,,
30,8131,0.9846267371786988,0.9858391823667036,645,0.8418604651162791,0.8975206611570248,-0.14276627206241965,-0.08831852120967887,0.3058455114822547,,,not_collapsed,9,0,-0.06364181818368522,46,0.05116279069767442,,
64,2437,0.7931883463274518,0.8081103678929766,1215,0.8452674897119341,0.7903039630627164,0.052079143384482274,-0.017806404830260192,0.7931883463274518,,,not_collapsed,8,0,0.0041615529707571255,168,0.060082304526748974,,
84,2397,0.9628702544847726,0.9332794177112819,1057,0.8457899716177862,0.8721951219512195,-0.11708028286698635,-0.06108429576006236,0.8457899716177862,,,not_collapsed,9,0,-0.01033515372281059,51,0.015137180700094607,,
110,9808,0.9094616639477977,0.8936084952915248,5670,0.8474426807760141,0.8196861139542818,-0.06201898317178356,-0.07392238133724294,0.8101840181497353,,,not_collapsed,9,0,-0.01073392195911459,168,0.08659611992945326,,
71,149408,0.8906015742128935,0.8947216245293168,39434,0.8484556474108638,0.7009773624831083,-0.042145926802029776,-0.19374426204620854,0.8171703054398415,,,not_collapsed,9,0,-0.007252519491519281,175,0.061013338743216516,,
25,54557,0.9460930769653757,0.926462405542692,34385,0.8508942852988222,0.8588748146952195,-0.09519879166655354,-0.06758759084747246,0.8508942852988222,,,not_collapsed,9,0,-0.012144745333917928,71,0.018816344336193107,,
37,1989,0.6591251885369532,0.7895212285456188,866,0.8521939953810623,0.9060773480662984,0.1930688068441091,0.11655611952067957,0.6591251885369532,,,not_collapsed,9,0,0.007716965045574034,160,0.09237875288683603,,
27,19386,0.993190962550294,0.9931653470198334,7371,0.8528015194681862,0.9089068825910931,-0.14038944308210788,-0.0842584644287403,0.4719609391828822,,,not_collapsed,9,0,-0.03456504313397583,4,0.050332383665717,,
124,30492,0.9179128951856225,0.9119165920013033,18817,0.8530052611999788,0.8551867440993127,-0.0649076339856437,-0.05672984790199054,0.8530052611999788,,,not_collapsed,9,0,-0.007189508288071343,117,0.01769676356486156,,
18,21926,0.9153060293715224,0.9257345818534065,25658,0.857822121755398,0.8718385454833535,-0.05748390761612443,-0.053896036370053024,0.857822121755398,,,not_collapsed,9,0,-0.0027097549137240604,19,0.04626237430820797,,
0,1414,0.9130127298444131,0.908834917282647,950,0.8589473684210527,0.8807339449541285,-0.05406536142336038,-0.028100972328518492,0.8589473684210527,,,not_collapsed,9,0,-0.0061349243116513,82,0.035789473684210524,,
130,7092,0.8824027072758037,0.8466481769600216,4618,0.8670420095279342,0.8315680166147456,-0.015360697747869523,-0.015080160345276039,0.8078928823114869,,,not_collapsed,9,0,-0.005932318349442965,83,0.014508445214378518,,
60,49622,0.9092741122889041,0.9112482202183199,24845,0.8679412356610988,0.8670687575392039,-0.04133287662780527,-0.04417946267911599,0.8679412356610988,,,not_collapsed,9,0,-0.005464847200936865,61,0.07003421211511371,,
119,2846,0.9019676739283204,0.902126164118784,1033,0.8683446272991288,0.8846153846153846,-0.03362304662919169,-0.01751077950339941,0.8098488542174549,,,not_collapsed,9,0,-0.0017203192883771356,120,0.06485963213939981,,
61,19676,0.8321305143321813,0.7670289515600113,10494,0.870020964360587,0.6124639431139733,0.03789045002840563,-0.15456500844603793,0.8164484621778886,,,not_collapsed,9,0,0.007840921364984486,86,0.05326853440060987,,
99,23955,0.8674180755583385,0.8956658548675618,18452,0.8791458920442229,0.8910004668662291,0.01172781648588439,-0.004665388001332649,0.8674180755583385,,,not_collapsed,9,0,0.001894603687650578,149,0.021298504227184045,,
132,23157,0.8532625124152524,0.9062930006421429,13419,0.8811386839555854,0.9021133745326925,0.02787617154033295,-0.0041796261094504406,0.7982532751091703,,,not_collapsed,9,0,0.007440593672313337,131,0.036813473433191746,,
68,7271,0.7639939485627837,0.7696570834776585,2499,0.8851540616246498,0.7406663318265528,0.12116011306186614,-0.02899075165110565,0.7639939485627837,,,not_collapsed,9,0,0.01370311360622675,117,0.010404161664665866,,
76,10523,0.8595457569134277,0.8966987211262021,2683,0.8859485650391353,0.8810229799851742,0.02640280812570761,-0.015675741141027877,0.7053197848176928,,,not_collapsed,9,0,0.007357200341930951,175,0.03615355944837868,,
23,12840,0.9404984423676013,0.9392914090148952,5114,0.8885412592882284,0.8492664236987197,-0.051957183079372915,-0.09002498531617542,0.8885412592882284,,,not_collapsed,9,0,-0.005218794881897335,19,0.018576456785295268,,
156,32897,0.8697145636380217,0.8538175741207717,11350,0.8908370044052863,0.7414931064828395,0.02112244076726466,-0.11232446763793225,0.8697145636380217,,,not_collapsed,9,0,0.0005864486825302513,142,0.013744493392070485,,
108,11663,0.9580725370830833,0.9498873634547541,3529,0.8914706715783508,0.8786482334869432,-0.06660186550473246,-0.0712391299678109,0.6817612314301056,,,not_collapsed,9,0,-0.025603099774766203,78,0.027769906489090394,,
114,3329,0.9606488434965456,0.9666011787819253,911,0.8957189901207464,0.8335035750766088,-0.06492985337579915,-0.13309760370531654,0.8957189901207464,,,not_collapsed,9,0,-0.004630117563652293,86,0.010976948408342482,,
125,3522,0.9116978989210676,0.882627817482133,2268,0.8985890652557319,0.6736076681540242,-0.013108833665335662,-0.20902014932810886,0.8903448275862069,,,not_collapsed,9,0,-0.0028575093519540135,29,0.01146384479717813,,
17,10007,0.9007694613770361,0.9208765387955253,8301,0.9004939163956149,0.8305555555555556,-0.0002755449814211275,-0.09032098323996973,0.848069872762562,,,not_collapsed,9,0,0.001633205711226588,153,0.014937959282014215,,
83,24502,0.9656762713247898,0.9626118795768918,19531,0.9062516000204802,0.91312422616591,-0.05942467130430962,-0.04948765341098171,0.7104571568267938,,,not_collapsed,9,0,-0.01591011691638219,155,0.029235574215349957,,
44,2910,0.9580756013745705,0.9707520891364902,1181,0.9102455546147333,0.9479717813051146,-0.04783004675983715,-0.022780307831375635,0.8318367346938775,,,not_collapsed,9,0,-0.00579448950797316,63,0.029635901778154106,,
91,4262,0.9279680900985453,0.9287307737466244,2334,0.916452442159383,0.8252314814814815,-0.011515647939162266,-0.10349929226514287,0.916452442159383,,,not_collapsed,9,0,-0.0005997472581785248,83,0.027849185946872322,,
73,29211,0.9846633117661155,0.9809525433555583,8821,0.9207572837546764,0.8796707462363262,-0.06390602801143919,-0.10128179711923202,0.9196428571428571,,,not_collapsed,9,0,-0.010447765061517261,82,0.06382496315610475,,
131,30533,0.9493662594569809,0.9095958328103426,17194,0.9253227870187275,0.906423586383706,-0.024043472438253444,-0.0031722464266366046,0.9253227870187275,,,not_collapsed,9,0,-0.0047095322739590965,93,0.029487030359427707,,
51,21842,0.94084790770076,0.932353341499932,11645,0.9335337054529841,0.8603878116343491,-0.007314202247775903,-0.07196552986558291,0.9235485034258926,,,not_collapsed,9,0,-0.001620903337475011,156,0.00506655216831258,,
81,7217,0.9800471109879452,0.972835430850698,2122,0.9410933081998115,0.9364595545134818,-0.03895380278813365,-0.03637587633721617,0.9285714285714286,,,not_collapsed,9,0,-0.005562289311067514,71,0.046182846371347785,,
106,3993,0.9797145003756574,0.9791014891753222,1622,0.9432799013563502,0.9295261239368166,-0.036434599019307234,-0.0495753652385057,0.8382758620689655,,,not_collapsed,9,0,-0.009701616080967717,107,0.01972872996300863,,
4,3737,0.9737757559539738,0.9629531622122255,869,0.9482163406214039,0.7423423423423423,-0.02555941533256989,-0.22061081986988318,0.943076923076923,,,not_collapsed,9,0,-0.0034716214586340533,107,0.009205983889528193,,
87,11231,0.9747128483661295,0.9623736263736263,5056,0.9497626582278481,0.9071502786436195,-0.02495019013828137,-0.05522334773000681,0.9497626582278481,,,not_collapsed,9,0,-0.0029424640967327387,142,0.012064873417721519,,
65,3145,0.9751987281399046,0.9656801007556675,2112,0.9502840909090909,0.927449168207024,-0.024914637230813663,-0.038230932548643404,0.7244463373083475,,,not_collapsed,9,0,-0.004572173755340655,107,0.013731060606060606,,
62,15549,0.9287413981606534,0.9374533415560388,11221,0.9525888958203369,0.9274218038262982,0.023847497659683525,-0.010031537729740525,0.9287413981606534,,,not_collapsed,9,0,0.003705117110785248,86,0.013813385616255235,,
169,2891,0.9705984088550674,0.9726169844020798,1502,0.9540612516644474,0.8663845223700121,-0.01653715719061999,-0.10623246203206771,0.91162109375,,,not_collapsed,9,0,-0.002371794362539558,60,0.013315579227696404,,
90,7635,0.9491814014407335,0.947506046937308,4080,0.9575980392156863,0.8953821473587716,0.008416637774952829,-0.05212389957853636,0.9359605911330049,,,not_collapsed,9,0,0.0006191318960232956,82,0.007352941176470588,,
102,79891,0.9913256812406904,0.9911581950953952,35717,0.9585071534563373,0.8913159504810008,-0.032818527784353124,-0.0998422446143944,0.9585071534563373,,,not_collapsed,9,0,-0.0027253546771248906,117,0.025926029621748746,,
128,2342,0.9517506404782238,0.9397133220910624,3721,0.9621069604944907,0.9304743339831059,0.010356320016266962,-0.009238988107956536,0.8850960073148431,,,not_collapsed,9,0,0.004593020173484916,157,0.010749798441279226,,
39,4388,0.9560164083865087,0.9440756160684145,4483,0.9638634842739238,0.9025587467362924,0.007847075887415067,-0.041516869332122064,0.8926714740902231,,,not_collapsed,9,0,-0.0001957401310630944,61,0.01182244033013607,,
133,54110,0.9637405285529477,0.9228264524235078,34000,0.9643823529411765,0.8244967750858091,0.0006418243882287955,-0.0983296773376987,0.9637405285529477,,,not_collapsed,9,0,-0.0001348886401940112,153,0.005441176470588235,,
113,5042,0.986513288377628,0.9899492486814608,3574,0.9647453833240067,0.977462792345854,-0.02176790505362125,-0.012486456335606855,0.9647453833240067,,,not_collapsed,9,0,-0.0014913477823948155,97,0.006994963626189144,,
31,7973,0.9648814749780509,0.9724434331942864,952,0.967436974789916,0.8941747572815534,0.002555499811865092,-0.07826867591273301,0.7636738906088751,,,not_collapsed,9,0,-0.00726978327009278,142,0.007352941176470588,,
3,1593,0.9485247959824231,0.9431960049937578,743,0.9690444145356663,0.9085173501577287,0.020519618553243135,-0.034678654836029055,0.9453681710213777,,,not_collapsed,9,0,0.001005050571013733,94,0.005383580080753701,,
57,3065,0.9954323001631321,0.9925178919973975,2331,0.9725439725439725,0.9740064446831365,-0.0228883276191596,-0.01851144731426102,0.9725439725439725,,,not_collapsed,9,0,-0.0017907249415100902,133,0.012441012441012441,,
107,3873,0.9860573199070488,0.9630563611146136,2555,0.9776908023483366,0.9622496147919877,-0.008366517558712205,-0.0008067463226258953,0.9430575613781721,,,not_collapsed,9,0,-0.002623941041816413,155,0.004305283757338552,,
95,50223,0.9875953248511639,0.9903263484710839,3282,0.9811090798293723,0.9211843799170362,-0.006486245021791515,-0.06914196855404775,0.974894357444693,,,not_collapsed,9,0,-0.0017125659792536047,25,0.006398537477148081,,
144,3642,0.9706205381658429,0.9743660418963617,2267,0.9832377591530658,0.981722087645893,0.012617220987222844,0.007356045749531304,0.9287141905396402,,,not_collapsed,9,0,0.0025976076160764126,63,0.0035288928098809,,
59,13724,0.9344943165257942,0.9640320216484384,6030,0.9875621890547264,0.9851931507982463,0.05306787252893219,0.021161129149807945,0.9344943165257942,,,not_collapsed,9,0,0.00441550831017039,118,0.0038142620232172473,,
134,10738,0.9570683553734401,0.9146086414808882,5543,0.9877322749413675,0.9474777191312624,0.030663919567927356,0.03286907765037428,0.9570683553734401,,,not_collapsed,9,0,0.0033983135091176023,93,0.0054122316435143425,,
145,2224,0.9973021582733813,0.9943958753642681,1149,0.9921671018276762,0.9943305713039686,-0.005135056445705111,-6.530406029947589e-05,0.976461655277145,,,not_collapsed,9,0,0.00021594046603574203,45,0.004351610095735422,,
98,63298,0.995671269234415,0.9926133589529554,48912,0.9942549885508669,0.9950280312640668,-0.0014162806835480435,0.0024146723111113655,0.9913604698811638,,,not_collapsed,9,0,-0.0003589381718019521,117,0.0015947006869479882,,
