period,class_id,support,precision,recall,f1,delta_recall_from_ref,delta_f1_from_ref,is_collapsed,top_confusion_target,top_confusion_count,top_confusion_rate
M-2022-4,106,3993,0.9784892446223111,0.9797145003756574,0.9791014891753222,0.0,0.0,0,107,36,0.009015777610818933
M-2022-5,106,4012,0.9488428745432399,0.9708374875373879,0.9597141801158063,-0.008877012838269582,-0.01938730905951591,0,107,61,0.015204386839481556
M-2022-6,106,2934,0.9617855935069327,0.9693251533742331,0.9655406552368019,-0.010389347001424354,-0.013560833938520367,0,107,48,0.016359918200409
M-2022-7,106,2288,0.9384359400998337,0.986013986013986,0.9616368286445013,0.006299485638328606,-0.017464660530820963,0,109,13,0.005681818181818182
M-2022-8,106,2346,0.9334685598377281,0.9808184143222506,0.956557888172937,0.0011039139465931491,-0.022543601002385283,0,107,24,0.010230179028132993
M-2022-9,106,2618,0.9170258620689655,0.9751718869365928,0.9452054794520548,-0.004542613439064591,-0.03389600972326745,0,107,35,0.013368983957219251
M-2022-10,106,2736,0.926950354609929,0.9554093567251462,0.9409647228221742,-0.024305143650511285,-0.038136766353148,0,107,52,0.019005847953216373
M-2022-11,106,2900,0.7651872836008813,0.8382758620689655,0.8000658219516209,-0.1414386383066919,-0.17903566722370134,0,107,168,0.057931034482758624
M-2022-12,106,1622,0.9161676646706587,0.9432799013563502,0.9295261239368166,-0.036434599019307234,-0.0495753652385057,0,107,32,0.01972872996300863
M-2022-4,107,3873,0.941103992114342,0.9860573199070488,0.9630563611146136,0.0,0.0,0,92,8,0.0020655822359927703
M-2022-5,107,3512,0.9024008350730689,0.984624145785877,0.9417211328976035,-0.0014331741211718318,-0.02133522821701006,0,155,16,0.004555808656036446
M-2022-6,107,2722,0.9015126050420168,0.9853049228508449,0.9415481832543444,-0.0007523970562038906,-0.02150817786026915,0,65,14,0.005143277002204262
M-2022-7,107,2160,0.9126506024096386,0.9819444444444444,0.9460303300624442,-0.004112875462604415,-0.017026031052169377,0,92,11,0.005092592592592593
M-2022-8,107,2385,0.9100426521907716,0.9840670859538784,0.9456083803384367,-0.0019902339531704394,-0.01744798077617682,0,92,9,0.0037735849056603774
M-2022-9,107,2968,0.918444165621079,0.9865229110512129,0.9512670565302144,0.0004655911441641125,-0.011789304584399196,0,149,8,0.0026954177897574125
M-2022-10,107,3189,0.927536231884058,0.9833803700219504,0.9546423135464231,-0.0026769498850983675,-0.00841404756819042,0,109,12,0.0037629350893697085
M-2022-11,107,4847,0.8230104429240187,0.9430575613781721,0.8789539467358908,-0.04299975852887672,-0.08410241437872279,0,65,67,0.013822983288632143
M-2022-12,107,2555,0.9472885855138415,0.9776908023483366,0.9622496147919877,-0.008366517558712205,-0.0008067463226258953,0,155,11,0.004305283757338552
M-2022-4,108,11663,0.9418408631153068,0.9580725370830833,0.9498873634547541,0.0,0.0,0,142,115,0.009860241790276943
M-2022-5,108,13707,0.9464324130512729,0.962865689063982,0.954578330681325,0.004793151980898691,0.004690967226570919,0,142,103,0.0075144086962865685
M-2022-6,108,11821,0.9536207618250314,0.9636240588782675,0.9585963140621055,0.0055515217951842555,0.00870895060735144,0,142,110,0.009305473310210642
M-2022-7,108,7204,0.9411280362289007,0.9519711271515825,0.9465185287419777,-0.0061014099315007675,-0.0033688347127763807,0,142,63,0.008745141588006662
M-2022-8,108,6942,0.9222758828856021,0.8802938634399309,0.9007959905660378,-0.07777867364315239,-0.049091372888716345,0,78,220,0.0316911552866609
M-2022-9,108,6913,0.8697133125177405,0.8864458267033126,0.877999856723261,-0.07162671037977064,-0.07188750673149313,0,78,208,0.030088239548676406
M-2022-10,108,5587,0.8207282913165266,0.6817612314301056,0.7448181462651545,-0.2763113056529777,-0.20506921718959958,0,158,563,0.10076964381600143
M-2022-11,108,6216,0.8161906430699142,0.7493564993564994,0.781346976432106,-0.20871603772658387,-0.16854038702264806,0,158,443,0.07126769626769627
M-2022-12,108,3529,0.8661894273127754,0.8914706715783508,0.8786482334869432,-0.06660186550473246,-0.0712391299678109,0,78,98,0.027769906489090394
M-2022-4,109,1867,0.9505907626208379,0.9480449919657205,0.9493161705551086,0.0,0.0,0,107,42,0.022495982860203535
M-2022-5,109,2229,0.9537333944113605,0.9340511440107672,0.9437896645512239,-0.013993847954953287,-0.0055265060038847125,0,65,64,0.028712427097353072
M-2022-6,109,1903,0.9371398638030383,0.9400945874934314,0.9386149003147953,-0.007950404472289008,-0.01070127024031331,0,65,50,0.02627430373095113
M-2022-7,109,1236,0.9307875894988067,0.9466019417475728,0.9386281588447654,-0.0014430502181476124,-0.010688011710343281,0,65,28,0.022653721682847898
M-2022-8,109,1309,0.9695756605284227,0.9251336898395722,0.9468334636434714,-0.022911302126148225,-0.0024827069116372114,0,107,36,0.02750190985485103
M-2022-9,109,1610,0.9723116548615582,0.937888198757764,0.9547897565602277,-0.010156793207956483,0.005473586005119047,0,107,36,0.02236024844720497
M-2022-10,109,1824,0.959837019790454,0.9040570175438597,0.9311123658949746,-0.043987974421860754,-0.01820380466013405,0,65,59,0.03234649122807018
M-2022-11,109,1499,0.6898779612347452,0.6410940627084724,0.6645919778699861,-0.3069509292572481,-0.2847241926851225,0,65,168,0.11207471647765177
M-2022-12,109,393,0.0,0.0,0.0,-0.9480449919657205,-0.9493161705551086,1,71,98,0.24936386768447838
M-2022-4,110,9808,0.8782985427333596,0.9094616639477977,0.8936084952915248,0.0,0.0,0,168,387,0.03945758564437194
M-2022-5,110,8623,0.8634249003101462,0.9039777339672967,0.883236077276075,-0.005483929980500957,-0.010372418015449747,0,168,358,0.04151687347790792
M-2022-6,110,7677,0.8352388975809363,0.9039989579262733,0.8682597272613537,-0.005462706021524433,-0.025348768030171054,0,168,371,0.04832616907646216
M-2022-7,110,6102,0.8964310706787963,0.839724680432645,0.8671518023354206,-0.06973698351515267,-0.0264566929561042,0,168,584,0.09570632579482137
M-2022-8,110,5689,0.8414026343894624,0.8309017402003868,0.8361192181834262,-0.07855992374741094,-0.05748927710809859,0,168,503,0.08841624187027597
M-2022-9,110,3967,0.7051338306274681,0.8101840181497353,0.7540175953079179,-0.09927764579806242,-0.13959089998360685,0,168,337,0.08495084446685153
M-2022-10,110,8030,0.7913942707714252,0.8291407222914072,0.8098278902876604,-0.08032094165639048,-0.0837806050038643,0,168,587,0.07310087173100872
M-2022-11,110,9331,0.7938017796870206,0.8317436501982639,0.8123299141720746,-0.0777180137495338,-0.08127858111945019,0,168,931,0.09977494373593399
M-2022-12,110,5670,0.7936901222332342,0.8474426807760141,0.8196861139542818,-0.06201898317178356,-0.07392238133724294,0,168,491,0.08659611992945326
M-2022-4,111,2817,0.7243265993265994,0.6109336173233937,0.6628153283265935,0.0,0.0,0,153,107,0.037983670571529994
M-2022-5,111,2530,0.707227813357731,0.6110671936758894,0.6556403731976251,0.0001335763524956679,-0.007174955128968374,0,153,102,0.04031620553359684
M-2022-6,111,2787,0.6977032898820609,0.4033010405453893,0.5111414279217826,-0.2076325767780044,-0.15167390040481088,0,153,177,0.06350914962325081
M-2022-7,111,1330,0.604978354978355,0.42030075187969923,0.49600709849157054,-0.19063286544369445,-0.16680822983502297,0,153,84,0.06315789473684211
M-2022-8,111,1028,0.5420765027322404,0.48249027237354086,0.5105506948018528,-0.12844334494985282,-0.15226463352474073,0,153,50,0.048638132295719845
M-2022-9,111,1839,0.4636258660508083,0.43665035345296355,0.44973396807616917,-0.17428326387043014,-0.21308136025042435,0,16,139,0.07558455682436106
M-2022-10,111,2242,0.47848699763593383,0.4513826940231936,0.464539820977737,-0.1595509233002001,-0.19827550734885652,0,16,178,0.07939339875111508
M-2022-11,111,2273,0.4136266094420601,0.33919929608446986,0.3727338651196519,-0.2717343212389238,-0.2900814632069416,0,16,140,0.06159260888693357
M-2022-12,111,1136,0.23342175066312998,0.30985915492957744,0.26626323751891073,-0.30107446239381624,-0.3965520908076828,0,16,117,0.10299295774647887
M-2022-4,112,3822,0.9060052219321149,0.9079016221873365,0.9069524307370622,0.0,0.0,0,46,49,0.01282051282051282
M-2022-5,112,3140,0.8684464458025088,0.8598726114649682,0.8641382621219396,-0.048029010722368315,-0.04281416861512266,0,46,67,0.021337579617834394
M-2022-6,112,3386,0.5541951023685266,0.8154164205552275,0.6598948374760994,-0.09248520163210905,-0.24705759326096277,0,132,206,0.060838747784997045
M-2022-7,112,1780,0.7136490250696379,0.7196629213483146,0.7166433566433567,-0.18823870083902194,-0.19030907409370557,0,132,160,0.0898876404494382
M-2022-8,112,2194,0.777137367915466,0.7374658158614403,0.7567820392890552,-0.17043580632589617,-0.15017039144800703,0,61,270,0.12306289881494986
M-2022-9,112,1178,0.6455951580363147,0.8149405772495756,0.7204502814258912,-0.09296104493776092,-0.18650214931117104,0,132,39,0.03310696095076401
M-2022-10,112,1706,0.7352445193929174,0.7667057444314185,0.7506456241032998,-0.14119587775591802,-0.1563068066337624,0,132,67,0.03927315357561548
M-2022-11,112,1900,0.7267373380447585,0.6494736842105263,0.6859366314619233,-0.2584279379768102,-0.22101579927513892,0,61,118,0.06210526315789474
M-2022-12,112,1083,0.6379310344827587,0.5466297322253001,0.5887618100447538,-0.3612718899620364,-0.3181906206923084,0,61,260,0.24007386888273316
M-2022-4,113,5042,0.9934092270820851,0.986513288377628,0.9899492486814608,0.0,0.0,0,14,13,0.002578341927806426
M-2022-5,113,4677,0.9878205128205129,0.9884541372674791,0.9881372234690606,0.0019408488898511322,-0.0018120252124002034,0,129,12,0.0025657472738935213
M-2022-6,113,3285,0.992635777845965,0.984779299847793,0.9886919315403423,-0.0017339885298349733,-0.0012573171411185413,0,129,16,0.004870624048706241
M-2022-7,113,2014,0.9925149700598802,0.9875868917576961,0.9900447984071677,0.0010736033800681222,9.554972570691156e-05,0,14,8,0.003972194637537239
M-2022-8,113,1939,0.9917184265010351,0.9881382155750387,0.9899250839576337,0.0016249271974106971,-2.4164723827158063e-05,0,14,7,0.0036101083032490976
M-2022-9,113,2241,0.9847259658580413,0.9781347612672914,0.9814192970673831,-0.008378527110336598,-0.008529951614077769,0,53,18,0.008032128514056224
M-2022-10,113,4746,0.9890480202190396,0.989464812473662,0.9892563724457553,0.0029515240960340527,-0.0006928762357055751,0,129,23,0.004846186262115465
M-2022-11,113,5194,0.9918793503480279,0.9876780901039661,0.9897742620104186,0.0011648017263381494,-0.00017498667104220988,0,129,18,0.0034655371582595304
M-2022-12,113,3574,0.9905199655271474,0.9647453833240067,0.977462792345854,-0.02176790505362125,-0.012486456335606855,0,97,25,0.006994963626189144
M-2022-4,114,3329,0.9726277372262774,0.9606488434965456,0.9666011787819253,0.0,0.0,0,117,31,0.009312105737458696
M-2022-5,114,3352,0.9744275944097532,0.9776252983293556,0.97602382725242,0.016976454832810073,0.009422648470494677,0,117,13,0.0038782816229116944
M-2022-6,114,2637,0.5948099248804917,0.9908987485779295,0.7433854907539118,0.03024990508138392,-0.2232156880280135,0,117,5,0.0018960940462646946
M-2022-7,114,1939,0.7561934722768384,0.9917483238782878,0.85809906291834,0.03109948038174226,-0.10850211586358527,0,143,4,0.0020629190304280558
M-2022-8,114,2359,0.974188176519567,0.9919457397202205,0.9829867674858223,0.03129689622367493,0.016385588703896947,0,10,2,0.000847816871555744
M-2022-9,114,1601,0.972341733251383,0.9881324172392255,0.9801734820322181,0.027483573742679956,0.013572303250292794,0,172,7,0.004372267332916927
M-2022-10,114,820,0.9547079856972587,0.9768292682926829,0.9656419529837251,0.01618042479613735,-0.0009592257982001806,0,11,4,0.004878048780487805
M-2022-11,114,1403,0.9616189811584089,0.9821810406272273,0.9717912552891397,0.021532197130681774,0.0051900765072143695,0,110,5,0.003563791874554526
M-2022-12,114,911,0.7793696275071633,0.8957189901207464,0.8335035750766088,-0.06492985337579915,-0.13309760370531654,0,86,10,0.010976948408342482
M-2022-4,115,22978,0.8970200421940928,0.88819740621464,0.8925869232451344,0.0,0.0,0,133,635,0.02763512925406911
M-2022-5,115,28260,0.8546305719519641,0.7428874734607218,0.794850922858495,-0.14530993275391824,-0.09773600038663943,0,133,2423,0.08573956121726822
M-2022-6,115,17247,0.8481733064071966,0.8036180205253087,0.8252947481243301,-0.08457938568933132,-0.06729217512080432,0,133,1459,0.08459442221835682
M-2022-7,115,13745,0.8578384488305365,0.7177882866496907,0.7815891626396261,-0.1704091195649493,-0.11099776060550837,0,133,1599,0.11633321207711896
M-2022-8,115,13747,0.8886591115890479,0.7814795955481196,0.8316302833255922,-0.10671781066652042,-0.060956639919542255,0,133,1143,0.08314541354477341
M-2022-9,115,17781,0.8940697445327379,0.765648726168382,0.8248909355307804,-0.12254868004625807,-0.06769598771435403,0,133,1558,0.08762161858163207
M-2022-10,115,21104,0.8955358564679654,0.7994219105382866,0.8447537741281326,-0.08877549567635346,-0.04783314911700187,0,133,1702,0.08064821834723275
M-2022-11,115,24533,0.8825339948548327,0.783067704724249,0.8298308891816591,-0.10512970149039103,-0.0627560340634753,0,133,1988,0.08103370969714263
M-2022-12,115,15934,0.8681980530849499,0.7780218400903728,0.8206401218018734,-0.11017556612426727,-0.07194680144326104,0,133,1289,0.08089619681184888
M-2022-4,116,4023,0.8723252496433667,0.9120059656972409,0.8917243893547211,0.0,0.0,0,117,34,0.008451404424558787
M-2022-5,116,3962,0.8250847457627118,0.9215042907622413,0.8706331226898771,0.009498325065000368,-0.021091266664843955,0,117,37,0.00933871781928319
M-2022-6,116,3557,0.8477572559366755,0.9032892887264549,0.8746427113107391,-0.008716676970786041,-0.017081678043981974,0,117,43,0.01208883890919314
M-2022-7,116,3519,0.9113607990012484,0.8297811878374538,0.8686598244831176,-0.0822247778597871,-0.023064564871603466,0,28,104,0.029553850525717535
M-2022-8,116,3304,0.8992525186870328,0.8374697336561744,0.8672621846105626,-0.07453623204106652,-0.0244622047441585,0,129,54,0.016343825665859565
M-2022-9,116,3648,0.8716561466786895,0.7949561403508771,0.8315412186379928,-0.11704982534636377,-0.060183170716728296,0,117,100,0.027412280701754384
M-2022-10,116,4100,0.9075274177467597,0.8880487804878049,0.8976824457593688,-0.023957185209436016,0.005958056404647749,0,117,51,0.012439024390243903
M-2022-11,116,4443,0.8695757575757576,0.8073373846500113,0.8373015873015873,-0.10466858104722965,-0.05442280205313377,0,153,83,0.018681071348188163
M-2022-12,116,3278,0.8893552079359023,0.711104331909701,0.7903034412612308,-0.2009016337875399,-0.10142094809349034,0,143,97,0.029591214154972543
M-2022-4,117,84936,0.8562640285975559,0.8488744466421776,0.852553225453621,0.0,0.0,0,122,3164,0.037251577658472264
M-2022-5,117,93359,0.7760996979456302,0.8311571460705449,0.802685410750953,-0.017717300571632677,-0.04986781470266799,0,122,4876,0.05222849430692274
M-2022-6,117,74656,0.6441488364340924,0.8282924346335191,0.7247061305331255,-0.0205820120086585,-0.1278470949204955,0,122,2626,0.035174667809687095
M-2022-7,117,45039,0.5546501956193586,0.7995070938519949,0.6549412973690673,-0.04936735279018267,-0.19761192808455375,0,122,1253,0.027820333488754193
M-2022-8,117,52510,0.596236980299997,0.7827270996000761,0.6768716445439874,-0.06614734704210146,-0.1756815809096336,0,122,1468,0.027956579699104932
M-2022-9,117,70006,0.5998681898066783,0.7801045624660743,0.6782161618419582,-0.0687698841761033,-0.1743370636116628,0,122,1985,0.028354712453218297
M-2022-10,117,83533,0.6089020106136482,0.7801946536099506,0.6839870910188125,-0.06867979303222704,-0.1685661344348085,0,102,2405,0.028791016723929464
M-2022-11,117,94992,0.6195520161010479,0.7518212059962944,0.6793079176654111,-0.09705324064588317,-0.1732453077882099,0,102,2895,0.03047625063163214
M-2022-12,117,58860,0.5821457452308672,0.7460584437648657,0.6539879219318951,-0.10281600287731185,-0.19856530352172586,0,122,1972,0.03350322799864084
M-2022-4,118,3760,0.9623095429029671,0.9574468085106383,0.9598720170643914,0.0,0.0,0,90,38,0.010106382978723405
M-2022-5,118,4083,0.8238176395398381,0.9470977222630419,0.881166685655691,-0.01034908624759645,-0.0787053314087004,0,25,67,0.016409502816556454
M-2022-6,118,3545,0.8140691026597067,0.923836389280677,0.8654862579281184,-0.03361041922996133,-0.094385759136273,0,25,138,0.03892806770098731
M-2022-7,118,1354,0.6144636015325671,0.947562776957164,0.7454968041836142,-0.009884031553474393,-0.2143752128807772,0,90,20,0.014771048744460856
M-2022-8,118,1152,0.27008547008547007,0.9600694444444444,0.42157423289498763,0.0026226359338060723,-0.5382977841694038,0,90,14,0.012152777777777778
M-2022-9,118,2321,0.48412698412698413,0.9198621283929341,0.6343782498885753,-0.03758468011770422,-0.32549376717581613,0,90,129,0.055579491598448945
M-2022-10,118,2917,0.8113372093023256,0.9568049365786767,0.8780871480257983,-0.0006418719319616351,-0.08178486903859306,0,90,40,0.013712718546451834
M-2022-11,118,4590,0.9148681055155875,0.6649237472766885,0.7701236437042644,-0.2925230612339499,-0.18974837336012695,0,25,1404,0.3058823529411765
M-2022-12,118,2577,0.35841039740064984,0.5564610011641443,0.4359987838248708,-0.400985807346494,-0.5238732332395206,0,25,971,0.37679472254559565
M-2022-4,119,2846,0.9022847100175747,0.9019676739283204,0.902126164118784,0.0,0.0,0,120,180,0.06324666198172874
M-2022-5,119,2954,0.8953093133922502,0.8916723087339201,0.8934871099050203,-0.01029536519440033,-0.008639054213763653,0,120,219,0.07413676371022343
M-2022-6,119,2051,0.8682697334030319,0.8098488542174549,0.8380423814328961,-0.09211881971086555,-0.06408378268588788,0,120,135,0.06582155046318869
