period,class,group,reference_support,target_support,accepted_updates,accepted_rate,static_f1,caps_f1,delta_f1,static_recall,caps_recall,delta_recall
M-2022-12,136,other,22342,12861,3018,0.23466293445299743,0.7803508232035697,0.7773637097084022,-0.0029871134951675593,0.7886634009797061,0.7866417852422051,-0.002021615737501037
M-2022-12,137,other,4089,1286,3,0.0023328149300155523,0.5800631483987371,0.5520489872821479,-0.028014161116589165,0.5,0.4556765163297045,-0.04432348367029548
M-2022-12,138,other,43631,12776,547,0.0428146524733876,0.6155363306288941,0.6068550254747568,-0.008681305154137342,0.5374139010644959,0.5127582968065122,-0.024655604257983743
M-2022-12,139,bad,2846,973,44,0.045220966084275435,0.16774193548387098,0.12761714855433698,-0.040124786929534,0.1736896197327852,0.131551901336074,-0.04213771839671121
M-2022-12,140,other,71932,21276,4038,0.1897913141567964,0.7487365493894329,0.7453683335777485,-0.0033682158116844496,0.7276743748824968,0.7166760669298741,-0.010998307952622688
M-2022-12,141,other,2022,1226,289,0.23572593800978792,0.6573913043478261,0.6480573368540173,-0.00933396749380877,0.6166394779771615,0.700652528548124,0.08401305057096253
M-2022-12,142,other,62604,15948,2498,0.15663406069726613,0.6765168539325843,0.6870050703583434,0.010488216425759034,0.755079006772009,0.7561449711562578,0.0010659643842487743
M-2022-12,143,other,4384,3052,275,0.09010484927916121,0.4037700282752121,0.4326561324303988,0.02888610415518672,0.35091743119266056,0.3768020969855832,0.025884665792922645
M-2022-12,144,stable,3642,2267,1839,0.8112042346713718,0.981722087645893,0.9734590919061198,-0.008262995739773182,0.9832377591530658,0.9788266431407145,-0.004411116012351224
M-2022-12,145,stable,2224,1149,1140,0.9921671018276762,0.9943305713039686,0.993897122929381,-0.0004334483745875861,0.9921671018276762,0.9921671018276762,0.0
M-2022-12,146,other,4793,4680,2393,0.5113247863247863,0.8806497175141242,0.9125483944431793,0.031898676929055014,0.7993589743589744,0.8561965811965812,0.05683760683760675
M-2022-12,147,other,2203,2730,744,0.2725274725274725,0.7240915208613729,0.7431355181576617,0.019043997296288806,0.5912087912087912,0.6146520146520147,0.02344322344322347
M-2022-12,148,other,6812,3728,1990,0.5337982832618026,0.8069948186528497,0.7937270772733022,-0.01326774137954756,0.835568669527897,0.8417381974248928,0.006169527896995763
M-2022-12,149,other,74194,29896,2600,0.08696815627508697,0.6411142367906066,0.6554133678567279,0.01429913106612124,0.7013312817768264,0.6604227990366605,-0.0409084827401659
M-2022-12,150,other,2305,1291,695,0.5383423702556158,0.7224264705882353,0.7830188679245284,0.06059239733629307,0.6088303640588691,0.7072037180480247,0.09837335398915559
M-2022-12,151,other,2021,872,294,0.33715596330275227,0.6416593115622242,0.6199134199134199,-0.02174589164880436,0.8337155963302753,0.8211009174311926,-0.012614678899082632
M-2022-12,152,other,1673,729,221,0.30315500685871055,0.7201946472019465,0.7214983713355049,0.0013037241335583927,0.6090534979423868,0.607681755829904,-0.00137174211248281
M-2022-12,153,other,70973,59235,12983,0.21917785093272557,0.810052304817457,0.7809433739212673,-0.02910893089618971,0.7830505613235418,0.7248923778171689,-0.05815818350637292
M-2022-12,154,other,2978,1862,185,0.09935553168635876,0.5724725943970768,0.5744876108901805,0.0020150164931037606,0.5048335123523093,0.5042964554242749,-0.0005370569280344073
M-2022-12,155,other,11183,5650,313,0.05539823008849558,0.592071311283134,0.5879101899827288,-0.004161121300405135,0.6700884955752212,0.6024778761061947,-0.06761061946902647
M-2022-12,156,other,32897,11350,4631,0.40801762114537443,0.7414931064828395,0.7535914935334264,0.012098387050586856,0.8908370044052863,0.8804405286343613,-0.010396475770925062
M-2022-12,157,other,2075,800,544,0.68,0.49772036474164133,0.4047330097087379,-0.09298735503290345,0.81875,0.83375,0.015000000000000013
M-2022-12,158,other,12544,5549,2214,0.3989908091548027,0.7169658084950865,0.7106198183971575,-0.006345990097929022,0.795458641196612,0.8109569291764281,0.015498287979816117
M-2022-12,159,other,3182,1740,209,0.12011494252873563,0.4109681787406906,0.4532710280373832,0.04230284929669259,0.3488505747126437,0.39022988505747125,0.04137931034482756
M-2022-12,160,other,1553,1048,290,0.2767175572519084,0.47699004975124376,0.4852708267342414,0.008280776982997617,0.7318702290076335,0.7309160305343512,-0.000954198473282375
M-2022-12,161,other,3031,334,205,0.6137724550898204,0.8110918544194108,0.8213058419243986,0.01021398750498781,0.7005988023952096,0.7155688622754491,0.014970059880239583
M-2022-12,162,other,486,59,18,0.3050847457627119,0.4114285714285714,0.2928870292887029,-0.1185415421398685,0.6101694915254238,0.5932203389830508,-0.016949152542372947
M-2022-12,163,other,3156,1741,13,0.007466973004020678,0.025738798856053385,0.02198768689533861,-0.003751111960714773,0.015508328546812177,0.014359563469270534,-0.0011487650775416428
M-2022-12,164,bad,3315,1689,360,0.21314387211367672,0.26493144317917733,0.33845302338453026,0.07352158020535293,0.6749555950266429,0.724097098875074,0.04914150384843108
M-2022-12,165,other,5176,4989,5258,1.0539186209661255,0.6357827476038339,0.6620982215695872,0.02631547396575329,0.7578673080777711,0.813389456804971,0.05552214872719985
M-2022-12,166,other,2317,1835,278,0.15149863760217983,0.5669914738124239,0.5651910248635537,-0.0018004489488702147,0.5073569482288829,0.5079019073569482,0.0005449591280652921
M-2022-12,167,other,668,55,4,0.07272727272727272,0.11009174311926606,0.10869565217391304,-0.0013960909453530207,0.21818181818181817,0.2727272727272727,0.054545454545454536
M-2022-12,168,other,3924,4221,928,0.21985311537550342,0.786809103576405,0.7767650990399806,-0.0100440045364244,0.802653399668325,0.7571665482113243,-0.04548685145700071
M-2022-12,169,other,2891,1502,309,0.20572569906790947,0.8663845223700121,0.8818126148193509,0.015428092449338848,0.9540612516644474,0.9587217043941412,0.0046604527296937315
M-2022-12,170,other,3774,1916,716,0.3736951983298539,0.5357881671493587,0.5621644835731158,0.02637631642375704,0.6758872651356994,0.6831941544885177,0.007306889352818313
M-2022-12,171,other,7082,4142,785,0.1895219700627716,0.6049676760802994,0.6032011466794075,-0.0017665294008919474,0.6438918396909705,0.6096088845968132,-0.03428295509415735
M-2022-12,172,other,7688,5558,824,0.14825476790212305,0.700560603131645,0.7609800362976407,0.06041943316599563,0.6520331054336093,0.7544080604534005,0.10237495501979121
M-2022-12,173,other,4960,978,455,0.4652351738241309,0.7655384615384615,0.8119858989424207,0.04644743740395918,0.6359918200408998,0.7065439672801636,0.07055214723926373
M-2022-12,174,bad,4246,1507,5,0.0033178500331785005,0.0,0.0,0.0,0.0,0.0,0.0
M-2022-12,175,other,50628,22084,4725,0.21395580510777032,0.6193302157820789,0.6004448065531897,-0.01888540922888926,0.66867415323311,0.6173700416591197,-0.051304111573990285
M-2022-12,176,other,4309,2085,684,0.32805755395683456,0.4603281636322769,0.4398874145556896,-0.020440749076587328,0.49112709832134294,0.5247002398081535,0.033573141486810565
M-2022-12,177,other,1540,1117,809,0.7242614145031334,0.5517023959646911,0.5658773527625987,0.01417495679790759,0.7833482542524619,0.8343777976723367,0.05102954341987476
