period,class_id,support,precision,recall,f1,delta_f1_from_ref,delta_recall_from_ref,delta_precision_from_ref
M-2022-4,120,2918,0.905266757865937,0.907128169979438,0.90619650804519,0.0,0.0,0.0
M-2022-4,121,2543,0.9567288606589917,0.9476995674400315,0.9521928091663374,0.0,0.0,0.0
M-2022-4,122,61426,0.9046446742163138,0.8973398886465015,0.9009774755631109,0.0,0.0,0.0
M-2022-4,123,3393,0.9213483146067416,0.7008547008547008,0.7961165048543689,0.0,0.0,0.0
M-2022-4,124,30492,0.9059981225520345,0.9179128951856225,0.9119165920013033,0.0,0.0,0.0
M-2022-4,125,3522,0.8553542887586574,0.9116978989210676,0.882627817482133,0.0,0.0,0.0
M-2022-4,126,2112,0.9147058823529411,0.8835227272727273,0.8988439306358381,0.0,0.0,0.0
M-2022-4,127,3002,0.8802747791952895,0.896402398401066,0.888265390328437,0.0,0.0,0.0
M-2022-4,128,2342,0.9279766860949209,0.9517506404782238,0.9397133220910624,0.0,0.0,0.0
M-2022-4,129,44177,0.948869289914066,0.9497928786472599,0.9493308596445581,0.0,0.0,0.0
M-2022-4,130,7092,0.8136783253153036,0.8824027072758037,0.8466481769600216,0.0,0.0,0.0
M-2022-4,131,30533,0.8730235219709063,0.9493662594569809,0.9095958328103426,0.0,0.0,0.0
M-2022-4,132,23157,0.9663520320829462,0.8532625124152524,0.9062930006421429,0.0,0.0,0.0
M-2022-4,133,54110,0.8852447884837373,0.9637405285529477,0.9228264524235078,0.0,0.0,0.0
M-2022-4,134,10738,0.8757562846186622,0.9570683553734401,0.9146086414808882,0.0,0.0,0.0
M-2022-4,135,3069,0.7453590192644484,0.693385467579016,0.7184334908845375,0.0,0.0,0.0
M-2022-4,136,22342,0.853764960106383,0.919568525646764,0.8854458475197173,0.0,0.0,0.0
M-2022-4,137,4089,0.957685871384174,0.9797016385424309,0.968568665377176,0.0,0.0,0.0
M-2022-4,138,43631,0.9033080070134424,0.8855859366047076,0.8943591880193505,0.0,0.0,0.0
M-2022-4,139,2846,0.6782354849172884,0.7347153900210822,0.7053466014504975,0.0,0.0,0.0
M-2022-4,140,71932,0.8775160034316637,0.9242757048323417,0.9002891053982139,0.0,0.0,0.0
M-2022-4,141,2022,0.8040100250626566,0.7932739861523245,0.7986059248195171,0.0,0.0,0.0
M-2022-4,142,62604,0.906962988000676,0.8572135965752987,0.8813868313433081,0.0,0.0,0.0
M-2022-4,143,4384,0.7356438148241842,0.6633211678832117,0.6976130502578866,0.0,0.0,0.0
M-2022-4,144,3642,0.9781405644714998,0.9706205381658429,0.9743660418963617,0.0,0.0,0.0
M-2022-4,145,2224,0.9915064818953956,0.9973021582733813,0.9943958753642681,0.0,0.0,0.0
M-2022-4,146,4793,0.9597548518896833,0.9801794283329857,0.9698596201486375,0.0,0.0,0.0
M-2022-4,147,2203,0.956868260665729,0.926463912846119,0.941420664206642,0.0,0.0,0.0
M-2022-4,148,6812,0.9112275449101797,0.8935701702877276,0.902312481470501,0.0,0.0,0.0
M-2022-4,149,74194,0.9043704543938079,0.9134027010270372,0.9088641377599259,0.0,0.0,0.0
M-2022-4,150,2305,0.9508695652173913,0.9488069414316703,0.9498371335504886,0.0,0.0,0.0
