strategy,budget,class_id,support,recall,f1
absorber_random,50,163,1741,0.014933946008041356,0.025857782197911485
absorber_random,50,174,1507,0.0,0.0
absorber_random,50,48,3361,0.0008925914906277894,0.0017641870038224052
absorber_random,50,38,193,0.06735751295336788,0.10196078431372549
absorber_random,50,69,1866,0.0005359056806002144,0.0009722897423432182
absorber_random,50,104,1744,0.005733944954128441,0.010256410256410256
absorber_random,50,47,618,0.003236245954692557,0.00516795865633075
absorber_random,50,66,1955,0.0,0.0
absorber_random,50,10,1004,0.05677290836653386,0.10316742081447963
absorber_random,50,109,393,0.0,0.0
absorber_random,50,26,807,0.011152416356877323,0.017769002961500493
absorber_random,100,56,12137,0.2123259454560435,0.3154801983228255
absorber_random,100,163,1741,0.07122343480758185,0.03217019068621092
absorber_random,100,174,1507,0.0,0.0
absorber_random,100,48,3361,0.0005950609937518596,0.0011795930404010617
absorber_random,100,38,193,0.06735751295336788,0.0948905109489051
absorber_random,100,69,1866,0.0,0.0
absorber_random,100,104,1744,0.0034403669724770644,0.0066298342541436465
absorber_random,100,47,618,0.0,0.0
absorber_random,100,66,1955,0.0,0.0
absorber_random,100,10,1004,0.4292828685258964,0.28695073235685753
absorber_random,100,109,393,0.0,0.0
absorber_random,100,26,807,0.011152416356877323,0.017526777020447908
absorber_random,200,56,12137,0.5174260525665321,0.5923131336948833
absorber_random,200,163,1741,0.06892590465249857,0.04342319522344853
absorber_random,200,174,1507,0.0,0.0
absorber_random,200,48,3361,0.0032728354656352274,0.005527638190954774
absorber_random,200,38,193,0.06735751295336788,0.0959409594095941
absorber_random,200,69,1866,0.014469453376205787,0.013964313421256789
absorber_random,200,104,1744,0.3411697247706422,0.17766497461928935
absorber_random,200,47,618,0.038834951456310676,0.04240282685512368
absorber_random,200,66,1955,0.0,0.0
absorber_random,200,10,1004,0.5229083665338645,0.2977034306776297
absorber_random,200,109,393,0.0,0.0
absorber_random,200,26,807,0.0037174721189591076,0.006936416184971098
absorber_random,500,56,12137,0.7538106616132487,0.5658358587420372
absorber_random,500,163,1741,0.23205054566341182,0.07886774036115178
absorber_random,500,174,1507,0.0006635700066357001,0.0008103727714748784
absorber_random,500,48,3361,0.08479619160963998,0.08654722137868205
absorber_random,500,38,193,0.06735751295336788,0.10612244897959183
absorber_random,500,69,1866,0.27438370846730975,0.1434173669467787
absorber_random,500,104,1744,0.48623853211009177,0.2991709296172164
absorber_random,500,47,618,0.25728155339805825,0.20622568093385213
absorber_random,500,66,1955,0.0,0.0
absorber_random,500,10,1004,0.7529880478087649,0.24942263279445728
absorber_random,500,109,393,0.0,0.0
absorber_random,500,26,807,0.12143742255266418,0.04609595484477893
absorber_random,1000,56,12137,0.9274120458103321,0.6728234555724917
absorber_random,1000,163,1741,0.3543940264215968,0.12572592969943963
absorber_random,1000,174,1507,0.0046449900464499,0.0036968576709796672
absorber_random,1000,48,3361,0.6938411187146682,0.40872841994566644
absorber_random,1000,38,193,0.046632124352331605,0.08571428571428572
absorber_random,1000,69,1866,0.3837084673097535,0.14645121701779504
absorber_random,1000,104,1744,0.6680045871559633,0.40346320346320347
absorber_random,1000,47,618,0.3737864077669903,0.264756446991404
absorber_random,1000,66,1955,0.0,0.0
absorber_random,1000,10,1004,0.796812749003984,0.3041825095057034
absorber_random,1000,109,393,0.0,0.0
absorber_random,1000,26,807,0.16604708798017348,0.06506433600388443
absorber_margin,50,56,12137,0.06451347120375711,0.11284046692607004
absorber_margin,50,163,1741,0.013210798391728892,0.02402088772845953
absorber_margin,50,174,1507,0.0,0.0
absorber_margin,50,48,3361,0.0005950609937518596,0.0011855364552459987
absorber_margin,50,38,193,0.06217616580310881,0.10212765957446808
absorber_margin,50,69,1866,0.0021436227224008574,0.004073319755600814
absorber_margin,50,104,1744,0.18979357798165136,0.1408810385188338
absorber_margin,50,47,618,0.0016181229773462784,0.003067484662576687
absorber_margin,50,66,1955,0.0005115089514066496,0.0008908685968819599
absorber_margin,50,10,1004,0.00099601593625498,0.001968503937007874
absorber_margin,50,109,393,0.0,0.0
absorber_margin,50,26,807,0.021065675340768277,0.03038427167113494
absorber_margin,100,56,12137,0.1030732470956579,0.1727065645061089
absorber_margin,100,163,1741,0.0350373348650201,0.03285752760570967
absorber_margin,100,174,1507,0.0,0.0
absorber_margin,100,48,3361,0.0,0.0
absorber_margin,100,38,193,0.07253886010362694,0.07052896725440806
absorber_margin,100,69,1866,0.0,0.0
absorber_margin,100,104,1744,0.32626146788990823,0.14827361563517916
absorber_margin,100,47,618,0.0016181229773462784,0.0030441400304414
absorber_margin,100,66,1955,0.006649616368286445,0.007977907333537895
absorber_margin,100,10,1004,0.00099601593625498,0.001984126984126984
absorber_margin,100,109,393,0.0,0.0
absorber_margin,100,26,807,0.04708798017348203,0.033777777777777775
absorber_margin,200,56,12137,0.15531020845348933,0.24372898888026895
absorber_margin,200,163,1741,0.04250430786904078,0.03933032155195323
absorber_margin,200,174,1507,0.0,0.0
absorber_margin,200,48,3361,0.003867896459387087,0.006077606358111267
absorber_margin,200,38,193,0.07772020725388601,0.07633587786259542
absorber_margin,200,69,1866,0.0,0.0
absorber_margin,200,104,1744,0.37672018348623854,0.24096827434439758
absorber_margin,200,47,618,0.0,0.0
absorber_margin,200,66,1955,0.004603580562659846,0.007231820008035355
absorber_margin,200,10,1004,0.0,0.0
